# -----------------------------------
# SAS_MoCa Version 1.5.0
# Tue Apr 28 14:05:19 2026
# -----------------------------------
convergence:
thermo:	1
maxcount:	100000
conv_threshold:	4
neg_water_scale:	5
statistics:
scale_MAD_to_std:	False
hist_mincount:	10
# -----------------------------------
datafile:	./POPE_50C_tmp_submission.dat
save-folder:	RES_POPE-example
qrange:	[0.005, 0.6]
model:	LUV_POPE
temperature-init:	400
target-X2:	5
data-binning:	1
error-scale:	1
iterations:	100
processes:	24
plot-only:	False
state:	0
# -----------------------------------
q	I_data	I_err	I_fit
0.216692691	0.0157542316	8.63253922e-05	0.015252962874056234
0.217312663	0.0151082259	8.62409732e-05	0.014822229469401562
0.217932636	0.0147596649	8.63977984e-05	0.01439956085214819
0.218552608	0.0144074253	8.52194791e-05	0.013984936898655423
0.219172581	0.0139462393	8.54540568e-05	0.013578332284608148
0.219792553	0.0135059945	8.5442025e-05	0.013179721876270936
0.220412526	0.0130612975	8.47065712e-05	0.0127890755249752
0.221032498	0.01276749	8.46876563e-05	0.012406363252910231
0.221652471	0.0123186881	8.49155669e-05	0.0120315502545824
0.222272444	0.012001892	8.36454798e-05	0.011664601292974338
0.222892416	0.0117038728	8.41441856e-05	0.01130547883405035
0.223512389	0.011361963	8.40974147e-05	0.010954141410017975
0.224132361	0.0109304824	8.30747542e-05	0.010610547687138296
0.224752334	0.0106538378	8.355568e-05	0.010274651976613147
0.225372306	0.0102299502	8.35101911e-05	0.00994640871375993
0.225992279	0.0100170722	8.28937859e-05	0.009625768168861504
0.226612251	0.0097987617	8.30477563e-05	0.009312680728980437
0.227232224	0.0094501745	8.26813881e-05	0.009007092806267162
0.227852196	0.0090002492	8.21861085e-05	0.00870895092482576
0.228472169	0.0088581168	8.22046905e-05	0.0084181978237703
0.229092142	0.0084519385	8.22958175e-05	0.008134775900485102
0.229712114	0.0083105022	8.13932174e-05	0.007858625761881054
0.230332087	0.0081614798	8.16772914e-05	0.007589684988672523
0.230952059	0.0078313541	8.19521284e-05	0.0073278912718089464
0.231572032	0.0075865084	8.12282966e-05	0.007073178989284629
0.232192004	0.0072322524	8.12215586e-05	0.006825482632517706
0.232811977	0.0068283114	8.12687704e-05	0.006584733566945241
0.233431949	0.0068477829	8.04903986e-05	0.006350863276677095
0.234051922	0.0064997805	8.07298597e-05	0.0061238003053628795
0.234671894	0.006414187	8.05761863e-05	0.0059034733225287106
0.235291867	0.0061580831	8.0081317e-05	0.005689808241051177
0.23591184	0.0059203076	8.05566282e-05	0.005482730779996565
0.236531812	0.0058148062	8.01609603e-05	0.005282165398587168
0.237151785	0.0054857642	7.9940158e-05	0.005088034421354287
0.237771757	0.0053131219	8.0184265e-05	0.004900260324562108
0.23839173	0.0051499034	7.97925777e-05	0.00471876327826409
0.239011702	0.0051373236	7.92518749e-05	0.004543463617442374
0.239631675	0.0048533224	7.96578536e-05	0.0043742795467987625
0.240251647	0.0046959239	7.9135846e-05	0.004211129450625542
0.24087162	0.0043614196	7.86561998e-05	0.004053929756110065
0.241491592	0.0044615455	7.94476384e-05	0.0039025970860479837
0.242111565	0.004300651	7.92008584e-05	0.0037570462763441624
0.242731538	0.0042127888	7.86319261e-05	0.0036171921547427715
0.24335151	0.0039335824	7.90936153e-05	0.003482948813285471
0.243971483	0.003756418	7.8717879e-05	0.003354229045875427
0.244591455	0.0036494412	7.80805426e-05	0.0032309458872806017
0.245211428	0.003476425	7.84924517e-05	0.00311301099669485
0.2458314	0.0035332283	7.83175783e-05	0.0030003362940776803
0.246451373	0.0033811102	7.80245822e-05	0.0028928324821846617
0.247071345	0.0032727938	7.80450194e-05	0.0027904105453034206
0.247691318	0.0030915328	7.81864994e-05	0.002692980405123116
0.24831129	0.0030272778	7.78520244e-05	0.0026004522863902844
0.248931263	0.0030576041	7.8092122e-05	0.0025127355019435647
0.249551236	0.0029349652	7.79643906e-05	0.002429739559746308
0.250171208	0.0027261717	7.71760547e-05	0.002351373722937036
0.250791181	0.002763441	7.77433567e-05	0.0022775467064799285
0.251411153	0.0028013204	7.7525882e-05	0.002208167584844101
0.252031126	0.0026084449	7.72656253e-05	0.002143144879298407
0.252651098	0.0025345415	7.76159924e-05	0.002082387493981012
0.253271071	0.0021865112	7.83135259e-05	0.0020258039157868444
0.253891043	0.0024198297	7.94548311e-05	0.0019733030381440713
0.254511016	0.0023535597	8.04460499e-05	0.0019247934687337473
0.255130988	0.0022862965	8.06182771e-05	0.0018801842456371435
0.255750961	0.0023406402	8.11118575e-05	0.0018393842481312275
0.256370934	0.0022066845	8.17223539e-05	0.0018023027530078345
0.256990906	0.0021838201	8.14678689e-05	0.0017688492280070315
0.257610879	0.0021641067	8.23183751e-05	0.0017389332326216628
0.258230851	0.0022176398	8.30669206e-05	0.0017124648166896657
0.258850824	0.0022572205	8.28427932e-05	0.0016893541681677199
0.259470796	0.0021326452	8.35860389e-05	0.0016695119892118516
0.260090769	0.0020894944	8.39391605e-05	0.0016528492305242465
0.260710741	0.0020423335	8.36860243e-05	0.0016392773806617517
0.261330714	0.0021119365	8.18796146e-05	0.0016287082823128215
0.261950686	0.0020815698	8.16147958e-05	0.001621054339395648
