# -----------------------------------
# SAS_MoCa Version 1.5.0
# Tue Apr 28 14:05:19 2026
# -----------------------------------
convergence:
thermo:	1
maxcount:	100000
conv_threshold:	4
neg_water_scale:	5
statistics:
scale_MAD_to_std:	False
hist_mincount:	10
# -----------------------------------
datafile:	./POPE_50C_tmp_submission.dat
save-folder:	RES_POPE-example
qrange:	[0.005, 0.6]
model:	LUV_POPE
temperature-init:	400
target-X2:	5
data-binning:	1
error-scale:	1
iterations:	100
processes:	24
plot-only:	False
state:	0
# -----------------------------------
# Probabilities of finding a quasimolecular group at a position z (Angstrom) (distance from the bilayer center).
# SLD column: SLD contrast (difference from suspension medium) as a function of z; unit Angstrom^-2.
# -----------------------------------
z	CH3	CH	CH2	CG	P	ENX	BW	SLD
8.383935616392023	0.006229610683080525	0.09530877516797238	0.8937223783340699	0.0009261378944106974	2.7777864024308164e-05	1.1714549324401542e-05	0.0037736054846333636	-1.22267258718119e-06
8.484946888878675	0.00559946689886681	0.096584210445096	0.8925230329891036	0.0010845501722521877	3.220956186136043e-05	1.3360865428996608e-05	0.004163169038325748	-1.217969831914067e-06
8.585958161365324	0.005026640146360791	0.09774941611219638	0.891319717970814	0.0012674307805683612	3.7296849537623046e-05	1.5224349149862864e-05	0.004584273753854598	-1.2133665979079915e-06
8.686969433851976	0.004506654329283648	0.09880001314674329	0.8901164327740398	0.0014780851771999946	4.3128151208971394e-05	1.7331574646824232e-05	0.005038354798516702	-1.20882915508993e-06
8.787980706338628	0.004035301966513176	0.09973202226934139	0.8889162073674103	0.0017201855001899012	4.980247155487389e-05	1.9712079849767556e-05	0.00552676828289336	-1.2043222329485122e-06
8.888991978825278	0.0036086367595265147	0.10054188904415028	0.8877210780590369	0.0019977986375798837	5.74304623173957e-05	2.2398659025741427e-05	0.006050768298356809	-1.19980882511549e-06
8.99000325131193	0.0032229653548558933	0.10122650645729502	0.8865320679315509	0.0023154145169317357	6.613556838717227e-05	2.542767948104408e-05	0.006611482388812621	-1.195249991821131e-06
9.091014523798579	0.0028748384453818722	0.10178323477260517	0.8853491720657839	0.0026779742718288026	7.605525555874379e-05	2.8839423823113763e-05	0.007209885633413571	-1.19060466239976e-06
9.19202579628523	0.002561041344759663	0.10220991848713275	0.8841713477617894	0.003090897888880545	8.73423215584042e-05	3.2678459224123885e-05	0.007846773568227532	-1.185829440200924e-06
9.29303706877188	0.002278584159456694	0.1025049002340509	0.8829965099520807	0.003560110883422893	0.00010016629133004526	3.69940351361398e-05	0.008522734229277271	-1.1808784124452793e-06
9.394048341258532	0.002024691672909196	0.10266703150744842	0.8818215319848736	0.00409206949603602	0.00011471489684165354	4.18405109052201e-05	0.009238119656301969	-1.175702967749585e-06
9.495059613745184	0.0017967930463085775	0.10269568011190233	0.8806422519348239	0.004693783846191839	0.00013119564084085138	4.727781471754321e-05	0.009993017255179364	-1.1702516242288275e-06
