# -----------------------------------
# SAS_MoCa Version 1.5.0
# Tue Apr 28 14:03:55 2026
# -----------------------------------
convergence:
thermo:	1
maxcount:	100000
conv_threshold:	4
neg_water_scale:	5
statistics:
scale_MAD_to_std:	False
hist_mincount:	10
# -----------------------------------
datafile:	./POPC_50C_Symmetry2021.dat
save-folder:	RES_POPC-example
qrange:	[0.005, 0.6]
model:	LUV_POPC
temperature-init:	500
target-X2:	1
data-binning:	1
error-scale:	1
iterations:	100
processes:	24
plot-only:	False
state:	0
# -----------------------------------
# Collection of the result parameters (medians only) for each iteration.
# -----------------------------------
	Norm	nv	Rv	Z	d_Chol	s_Chol	d_PCN	s_PCN	d_CG	s_CG	dD_C	r_D_C	s_CH2	d_CH	s_CH	s_CH3	r_PCN	r_CG	r12	r32	T	V_H	V_BW	Con	X2
12	1e-07	1.2919482660046326	430.5281129260959	6.976979802583976	4.27527261394377	3.0665741256266874	3.8368534425599505	2.8157447072975224	0.6887849757827708	2.389294139150992	27.874860449108287	0.07816215665684417	2.584177710027222	9.0	3.05	3.473227441981345	0.32019063731271374	0.4572271930050577	0.8	1.7635600649991785	50.0	341.3433190002864	30.37603471556998	0.0004898476739541016	3.761017731239
13	1e-07	0.6612627860913175	542.8516247198121	9.274918563076406	4.474383136145272	3.0435076296558443	4.1584063564747415	2.1851681236743015	0.8473992805635597	2.3976993889427876	28.00188367193532	0.07750083672867002	2.48107810948553	9.0	3.05	3.248245451866454	0.3188439350799297	0.4428330718605638	0.8	1.97159962859821	50.0	325.98415236793454	30.422749651885706	0.0005046641590231611	3.2394766723744115
14	1e-07	0.8040865890455029	521.8248634306544	10.436695158701633	4.096254147933027	2.9140503878807396	4.037878671902627	2.3375683398626808	0.9961710106560671	2.414789613874944	27.995213227657683	0.07841425965171549	2.530443348351741	9.0	3.05	3.407302952446949	0.3233346408229809	0.4404856415329376	0.8	1.9309929460558517	50.0	337.6454247603589	30.455784672363876	0.0005108533692354402	3.3983166805283203
15	1e-07	0.9067057860809759	473.980168704838	10.013866959626977	4.200395423793952	2.949857442434274	4.435492749174608	2.5649417207924032	0.8090990102944372	2.613367842978087	27.81692886327694	0.0789041383803822	2.519602433018386	9.0	3.05	3.299439580048941	0.3000383104698413	0.435647308889366	0.8	1.850638761555347	50.0	322.88963149225015	30.368261873789287	0.0005168711167465264	3.6359807956822383
16	1e-07	1.0279308480787097	432.7395222213438	10.819946435881882	4.15405341634983	2.9452240459398666	4.589751840356887	2.1762647509669386	0.727515961947419	1.744235079524214	27.349304137609415	0.08026231722153833	2.8901685962169616	9.0	3.05	3.5976534266850377	0.29363825084174855	0.46987859525793707	0.8	2.0875344507543327	50.0	321.75408796678647	30.34231265397605	0.0005650226346905888	3.6459318235341143
17	1e-07	0.8045932638294235	514.6614524123212	14.315928973459512	4.150704763109529	3.018395490079856	4.7847408814748205	2.4631259032190744	0.8494043646684	1.88655881781951	27.524976171423916	0.07927707439246653	2.3555890889837605	9.0	3.05	2.9458048068140537	0.2903364956925363	0.44626407512107863	0.8	1.886298652077588	50.0	330.5763380351472	30.37785784908023	0.0005194847037292706	3.7923014952954346
18	1e-07	0.7214921697848883	508.85068841173495	8.5352521591354	4.251073011368895	3.0279997904090674	3.819919460293163	2.6413359048570166	0.7264031257762734	2.6591504954402594	28.594851014382005	0.07690061476727289	2.5710042779693842	9.0	3.05	3.307864763171264	0.3137536263511713	0.43863275287263453	0.8	1.9551059863405782	50.0	319.8084642015022	30.410719920367242	0.00055738032403808	3.500610274363491
19	1e-07	1.4342062739785213	372.6851364911522	8.174532011595792	4.161021513532516	2.9931799450105343	4.064520427341851	2.7460232877304387	0.7780369772705644	2.364257622541677	28.456737827699424	0.07699511293108928	2.6177197065136917	9.0	3.05	3.3936424133636987	0.33276795462897835	0.4159547717978075	0.8	1.8281069059809458	50.0	322.73988958469954	30.45121095149276	0.0004948007592915648	3.5296998020182735
20	1e-07	1.4728103123505392	373.9450636725013	8.073509552403381	4.313741466654864	2.9233819174566036	4.518004065657561	1.8059788378717216	0.7055933275533052	2.4247873835407314	27.25184715431673	0.08146901272726949	2.4272216803466415	9.0	3.05	3.3138130457273274	0.3189760684344152	0.45777326372148386	0.8	1.9147849089241942	50.0	328.9296059075098	30.380588490987087	0.00047280658135475756	3.4372313849927547
21	1e-07	1.2184879379610398	392.6712431370344	14.119852060968059	4.42047620171518	2.9228081559064587	4.06001647549089	3.1893207653742253	0.7943339224422767	2.24049986821598	29.137182525855735	0.07652984814820517	2.2436040311522163	9.0	3.05	3.3950265571164726	0.31303836741016294	0.39479776850837894	0.8	1.852396122878274	50.0	314.54470509249626	30.424387705402133	0.0005027031650349579	3.953855489983428
