# -----------------------------------
# SAS_MoCa Version 1.5.0
# Tue Apr 28 14:03:55 2026
# -----------------------------------
convergence:
thermo:	1
maxcount:	100000
conv_threshold:	4
neg_water_scale:	5
statistics:
scale_MAD_to_std:	False
hist_mincount:	10
# -----------------------------------
datafile:	./POPC_50C_Symmetry2021.dat
save-folder:	RES_POPC-example
qrange:	[0.005, 0.6]
model:	LUV_POPC
temperature-init:	500
target-X2:	1
data-binning:	1
error-scale:	1
iterations:	100
processes:	24
plot-only:	False
state:	0
# -----------------------------------
# Probabilities of finding a quasimolecular group at a position z (Angstrom) (distance from the bilayer center).
# SLD column: SLD contrast (difference from suspension medium) as a function of z; unit Angstrom^-2.
# -----------------------------------
z	CH3	CH	CH2	CG	PCN	Chol	BW	SLD
9.807927933104818	0.005665457608953015	0.08522930651704502	0.866827053551833	0.023551932493002938	0.0004473564177055499	5.006957258598593e-06	0.01827388644511314	-1.188002212860273e-06
9.909040592208992	0.005192060041804963	0.08443771255272264	0.8643010483342988	0.026285924348547415	0.0005111228357210026	5.8380924252502965e-06	0.019266293782479182	-1.1697848128974157e-06
10.010153251313165	0.004753962462271627	0.0835615832061671	0.8615559154711538	0.02927275481882098	0.0005831337162596346	6.799412644043046e-06	0.020265850896862742	-1.1502344876005966e-06
10.11126591041734	0.004348937042720836	0.08260371036973262	0.8585792571484572	0.03252726684394638	0.0006643275698436167	7.909976278095809e-06	0.021268591028200102	-1.1292534316308357e-06
10.212378569521512	0.003974859878261034	0.08156712332866027	0.8553584728369139	0.03606410722237336	0.0007557317272689572	9.191413698640287e-06	0.022270513565464663	-1.1067440265626967e-06
10.313491228625685	0.0036297094049526756	0.08045507281101213	0.8518808460259769	0.03989756898931111	0.0008584683530148328	1.0668240478396145e-05	0.02326766613936197	-1.0826095336110093e-06
10.414603887729859	0.00331156451568154	0.07927101402068437	0.8481336355144945	0.04404142057752553	0.0009737605584975286	1.2368203719067729e-05	0.024256236562387505	-1.0567548446723763e-06
10.515716546834032	0.0030186024093548773	0.0780185887773023	0.8441041706971103	0.048508722697003105	0.0011029385723103674	1.4322664316774746e-05	0.025232654121129593	-1.0290872877216504e-06
10.616829205938206	0.0027490962075965414	0.07670160689199637	0.8397799502267219	0.053311634169288205	0.0012474459181196899	1.6567018111413532e-05	0.026193699487910737	-9.995174813400574e-07
10.717941865042379	0.0025014123715278664	0.07532402691206067	0.8351487433775667	0.05846120826053433	0.0014088455441447745	1.9141159001938354e-05	0.02713662227055637	-9.67960231856795e-07
