# -----------------------------------
# SAS_MoCa Version 1.4.0
# Fri Apr 24 10:55:44 2026
# -----------------------------------
datafile:	./POPC_50C_Symmetry2021.dat
save-folder:	RES_POPC-Symmetry2021
qrange:	[0.005, 0.6]
model:	LUV_POPC
temperature-init:	400
temperature-gain:	50
target-X2:	0.005
data-binning:	1
error-scale:	1
iterations:	100
processes:	64
plot-only:	False
state:	0
# -----------------------------------
# Probabilities of finding a quasimolecular group at a position z (Angstrom) (distance from the bilayer center).
# SLD column: SLD contrast (difference from suspension medium) as a function of z; unit Angstrom^-2.
# -----------------------------------
z	CH3	CH	CH2	CG	PCN	Chol	BW	SLD
5.457772946729861	0.11350859758026606	0.04510933681382702	0.8410572711650516	0.00021442428193172862	8.430557418660724e-08	5.841003425619102e-08	0.00011022744329854459	-1.703256420468924e-06
5.5588428161137475	0.10829978447269256	0.046853504647731116	0.8444710439517539	0.00025085316126863516	1.0496976037680013e-07	7.020372658134461e-08	0.00012463859304812617	-1.6830727533302143e-06
5.659912685497634	0.10324097407434442	0.04861170126881143	0.8477134664209075	0.0002929776845437101	1.3048502499763988e-07	8.428202573594902e-08	0.00014066578431924296	-1.6633929969372456e-06
5.760982554881521	0.09833367295943277	0.050380521454578074	0.8507854901045576	0.0003416007820475237	1.6193685201085557e-07	1.0106757811471041e-07	0.0001584516949247976	-1.6442206059848776e-06
5.862052424265406	0.09357893444633457	0.05215639855751417	0.8536885748267353	0.0003976239361134059	2.006408061185736e-07	1.2105726178718672e-07	0.00017814653519656142	-1.625556994838645e-06
5.963122293649293	0.08897737659364284	0.05393561456983764	0.8564246510034209	0.0004620569785648109	2.481883476402021e-07	1.448344678255393e-07	0.00019990783166791166	-1.6074015472822954e-06
6.064192163033179	0.08452920116280076	0.05571431139357807	0.8589960792076844	0.0005360285202096949	3.0650111828755056e-07	1.7308327480400249e-07	0.00022390013126658334	-1.5897516258421227e-06
6.165262032417066	0.08023421340501109	0.05748850328296721	0.8614056071834987	0.0006207970024662009	3.778951266412075e-07	2.0660478395901443e-07	0.00025029462605578466	-1.5726025802232953e-06
6.266331901800951	0.07609184253220629	0.059254090415842744	0.8636563245066955	0.0007177623516973959	4.65156475536449e-07	2.4633591621305274e-07	0.0002792687010448718	-1.555947754448604e-06
6.367401771184838	0.0721011627347917	0.06100687354050293	0.8657516151063996	0.0008284782060693182	5.716305135600951e-07	2.9337100957497093e-07	0.00031100541054998615	-1.539778492353575e-06
6.468471640568724	0.06826091461257941	0.06274256963432624	0.8676951078749806	0.0009546646726985443	7.013265617761145e-07	3.489865966175566e-07	0.0003456928920378511	-1.5240841411634461e-06
6.569541509952611	0.06456952688974252	0.06445682850059245	0.8694906256090457	0.001098221559515572	8.590406669939202e-07	4.1466978708785697e-07	0.0003835237303562265	-1.5088520529568262e-06
6.670611379336497	0.06102513828967151	0.06614525022041538	0.8711421325382308	0.0012612420116520275	1.0504991667060923e-06	4.921507305201852e-07	0.00042469428974020235	-1.4940675839074485e-06
6.771681248720383	0.05762561945123313	0.0678034033676295	0.8726536807124137	0.0014460264663026686	1.2825262205168058e-06	5.83439688288624e-07	0.0004694040359871298	-1.4797140912888026e-06
6.8727511181042695	0.054368594774045764	0.06942684388596654	0.8740293555314336	0.001655096822985065	1.5632388705905925e-06	6.908693041447354e-07	0.0005178548766933862	-1.4657729283258668e-06
6.973820987488156	0.051251464086922785	0.07101113452001523	0.8752732207143277	0.0018912107080195728	1.9022736412997126e-06	8.171427272183619e-07	0.0005702505534120409	-1.4522234370829049e-06
7.0748908568720426	0.048271424040520296	0.07255186468437178	0.8763892630173913	0.0021573756930136504	2.3110491774724614e-06	9.65388311982586e-07	0.0006267961259706513	-1.4390429396853512e-06
