# -----------------------------------
# SAS_MoCa Version 1.5.0
# Tue Apr 28 14:07:06 2026
# -----------------------------------
convergence:
thermo:	1
maxcount:	100000
conv_threshold:	4
neg_water_scale:	5
statistics:
scale_MAD_to_std:	False
hist_mincount:	10
# -----------------------------------
datafile:	./DMPC_50C_tmp_submission.dat
save-folder:	RES_DMPC-example
qrange:	[0.005, 0.6]
model:	LUV_DMPC
temperature-init:	40000
target-X2:	5
data-binning:	1
error-scale:	1
iterations:	100
processes:	24
plot-only:	False
state:	0
# -----------------------------------
# Probabilities of finding a quasimolecular group at a position z (Angstrom) (distance from the bilayer center).
# SLD column: SLD contrast (difference from suspension medium) as a function of z; unit Angstrom^-2.
# -----------------------------------
z	CH3	CH2	CG	PCN	Chol	BW	SLD
13.867980939024706	6.254861028358285e-12	0.23252927163832446	0.3241723910957708	0.108565559653074	0.07059703948789507	0.26237937345072293	2.3705978642377593e-06
13.968473554524886	4.321092980727679e-12	0.22025717804939343	0.3182744840792144	0.11285672519209206	0.07385757218880766	0.2727537386816166	2.4135239402215807e-06
14.068966170025064	2.9772123897348556e-12	0.2083650597950251	0.3119272881217119	0.11716758169323725	0.07718201105651255	0.283083444381272	2.4541977449943748e-06
14.169458785525244	2.0458146456978332e-12	0.19686029977631853	0.3051621488702257	0.12148765306233271	0.08056560585982452	0.29334171833836997	2.4926171413353216e-06
14.269951401025422	1.4020484078490077e-12	0.18574877412387913	0.2980119694453988	0.12580603414088512	0.08400319194057865	0.30350229871599427	2.528783687620152e-06
14.370444016525601	9.582967016038858e-13	0.175034873672747	0.29051094490864926	0.13011143163930633	0.08748919572533558	0.3135396160656191	2.5627019660152087e-06
14.470936632025781	6.532467198049631e-13	0.16472153440184106	0.282694291347903	0.1343922090747027	0.09101764281716485	0.32342896538728794	2.594378923499212e-06
14.571429247525959	4.441142839399849e-13	0.1548102762762524	0.2745979725662503	0.13863643550510407	0.09458216872194963	0.3331466661279117	2.6238232367712826e-06
14.671921863026139	3.0112894659411296e-13	0.14530124986862689	0.2662584273148466	0.14283193781023068	0.09817603224484113	0.3426702081904288	2.6510447114935714e-06
14.772414478526317	2.036341104768772e-13	0.13619329008315592	0.2577122999281892	0.1469663562282929	0.10179213157257187	0.3519783822377877	2.6760537255350206e-06
14.872907094026496	1.3733739653031758e-13	0.12748397626268576	0.24899617709881314	0.15102720281939655	0.1054230230364739	0.36105139281375764	2.698860724945077e-06
14.973399709526676	9.237774408945797e-14	0.11916969792636294	0.24014633337247623	0.15500192248938835	0.10906094252940893	0.36987095306327233	2.7194757803116016e-06
15.073892325026854	6.197066462632142e-14	0.11124572536205322	0.23119848775747442	0.1588779561739272	0.11269782952761016	0.3784203601139641	2.7379082099667383e-06
15.174384940527034	4.146151957296015e-14	0.10370628428441497	0.22218757362682434	0.16264280575167755	0.1163253536458508	0.38668455047285805	2.754166275221206e-06
15.274877556027212	2.7665882982186492e-14	0.09654463376570269	0.21314752385392816	0.16628410022823775	0.1199349436316208	0.39465013509294633	2.768256951455599e-06
15.375370171527392	1.8411285640061297e-14	0.08975314665174018	0.20411107286555036	0.16978966270916512	0.12351781868133917	0.4023054140683563	2.78018577750223e-06
15.475862787027571	1.2219795995849458e-14	0.08332339168954932	0.195109577025212	0.1731475776615986	0.12706502193927804	0.4096403712189749	2.7899567843382363e-06
15.57635540252775	8.088799208586702e-15	0.07724621661522603	0.18617285448019907	0.17634625794984923	0.1305674560180836	0.4166466491206139	2.7975725027056243e-06
15.676848018027929	5.340038814074583e-15	0.07151183148015015	0.17732904532106888	0.17937451112119387	0.1340159203587709	0.4233175054202251	2.8030340479014608e-06
15.777340633528107	3.5159689578331947e-15	0.06610989152972434	0.16860449261844254	0.182221604414182	0.13740115022809582	0.42964775154269585	2.8063412786650523e-06
15.877833249028287	2.3087978534667218e-15	0.06102957899074626	0.16002364462242535	0.18487732796321046	0.14071385713249718	0.4356336751420967	2.8074930258508927e-06
15.978325864528466	1.5120531157342891e-15	0.05625968317037254	0.1516089781393884	0.1873320556800077	0.14394477041058243	0.44127294787206806	2.8064873854364736e-06
16.078818480028644	9.876167441996516e-16	0.051788678320535866	0.14338094284284725	0.18957680330502852	0.1470846797506197	0.44656452024399795	2.8033220693905515e-06
16.179311095528824	6.433541414031799e-16	0.047604798775761535	0.135357926033253	0.19160328313953315	0.15012447836589776	0.45150850550485605	2.7979948070354484e-06
16.279803711029004	4.1797664629816065e-16	0.04369611092868428	0.12755623713859782	0.1934039549921838	0.15305520654930813	0.4561060545968746	2.790503788788771e-06
16.380296326529184	2.7082839290292796e-16	0.04005058166534698	0.11999011104634465	0.19497207290215426	0.15586809531926565	0.46035922435695503	2.780848143575156e-06
16.48078894202936	1.7501554623507e-16	0.03665614294073093	0.11267172917930236	0.19630172723374478	0.1585546098622434	0.46427084117380263	2.7690284407636014e-06
16.58128155752954	1.1279746059373822e-16	0.03350075223312976	0.1056112570751474	0.19738788177499897	0.1611064924728964	0.46784436234491966	2.7550472072139734e-06
16.68177417302972	7.250405171264951e-17	0.030572448673217994	0.09881689710232046	0.1982264055144505	0.16351580469106028	0.4710837373639454	2.7389094499077703e-06
16.7822667885299	4.6479932697218294e-17	0.027859404699289225	0.09229495484442926	0.19881409881543485	0.16577496833592162	0.4739932713223044	2.7206231746903444e-06
16.88275940403008	2.971727367663567e-17	0.025349973143564932	0.08604991761107689	0.1991487137558904	0.16787680514138717	0.4765774925290509	2.7001998918592172e-06
16.983252019530255	1.894927928580189e-17	0.023032729705161886	0.08008454348470051	0.19922896845271063	0.1698145747031478	0.47884102634116815	2.677655099687797e-06
17.083744635030435	1.2050822485697511e-17	0.020896510812807568	0.07439995928967073	0.19905455524291116	0.17158201045711569	0.48078847705579303	2.6530087374652164e-06
17.184237250530614	7.643300617479217e-18	0.018930446924334925	0.06899576587030294	0.1986261426485452	0.173173353420745	0.48242431954874254	2.6262856002488604e-06
17.284729866030794	4.834877250982237e-18	0.017123991350074416	0.0638701490869618	0.1979453711078043	0.17458338344316188	0.4837528021535559	2.5975157082520583e-06
17.385222481530974	3.0502133927492575e-18	0.015466944723279748	0.05901999498226285	0.19701484251045343	0.1758074477268919	0.4847778620655281	2.5667346246099427e-06
17.48571509703115	1.9191779895766754e-18	0.013949475272529542	0.054441007630380796	0.1958381036310157	0.17684148640315364	0.48550305432969987	2.533983716164686e-06
17.58620771253133	1.2043162443004472e-18	0.012562135078568624	0.050127828259438754	0.1944196236073221	0.17768205496400993	0.48593149523436174	2.4993103528700534e-06
17.68670032803151	7.537131526761773e-19	0.01129587252129366	0.046074154327510906	0.19276476566455095	0.1783263433779311	0.48606582068638515	2.462768042416485e-06
17.78719294353169	4.704482996627918e-19	0.010142041141598002	0.04227285733450394	0.19087975333510027	0.178772191740317	0.4859081598956355	2.4244164977039543e-06
17.88768555903187	2.928585932828867e-19	0.00909240515769194	0.03871609826268614	0.18877163147201526	0.17901810233699075	0.48546012444684816	2.38432163582325e-06
17.988178174532045	1.8182110810988755e-19	0.008139141886463308	0.035395439655501064	0.18644822239769152	0.17906324802637408	0.484722812592567	2.3425555082299845e-06
18.088670790032225	1.1258249993120564e-19	0.007274841327651715	0.032301953465249715	0.18391807756972953	0.17890747687469094	0.4836968283637723	2.2991961627936286e-06
18.189163405532405	6.952447778509594e-20	0.0064925031723127025	0.02942632392305493	0.18119042518169762	0.17855131300784793	0.482382314869163	2.254327439361268e-06
18.289656021032584	4.2819820497215847e-20	0.005785531497516705	0.0267589448071933	0.17827511414779984	0.17799595367330726	0.48077900094294346	2.2080387013788782e-06
18.390148636532764	2.630220805813903e-20	0.005147727406754676	0.02429001060653894	0.1751825549467514	0.17724326253500244	0.4788862601073165	2.1604245069498207e-06
18.49064125203294	1.6113127175304163e-20	0.004573279870411395	0.02200960119282467	0.171923657821284	0.1762957592538478	0.47670318064224804	2.1115842234703056e-06
18.59113386753312	9.844818648159486e-21	0.004056755013230551	0.01990775972723811	0.1685097688454869	0.17515660543536823	0.47422864540365406	2.0616215906562545e-06
18.6916264830333	5.998958609428548e-21	0.003593084086257581	0.017974563632283332	0.16495260438252743	0.1738295870541256	0.4714614199037111	2.0106442373583484e-06
18.79211909853348	3.645728053451548e-21	0.0031775503496132562	0.016200188557826616	0.1612641844601605	0.17231909349167293	0.46840024706489936	1.9587631580469436e-06
18.89261171403366	2.2096980594310176e-21	0.002805775079938011	0.014574965360011176	0.15745676559088573	0.1706300933504526	0.46504394698354884	1.9060921552329017e-06
18.993104329533836	1.335739773845759e-21	0.0024737029027468993	0.013089430192672823	0.15354277355773516	0.16876810723012273	0.4613915199896047	1.8527472543726843e-06
19.093596945034015	8.052876546528773e-22	0.002177586635531359	0.011734367882637866	0.14953473667566292	0.16673917767501678	0.4574422512671038	1.7988460979864218e-06
19.194089560534195	4.841952047304802e-22	0.0019139718125023575	0.010500848822644192	0.14544522002259808	0.1645498365216077	0.4531958153041603	1.7445073257983065e-06
19.294582176034375	2.9035558652167737e-22	0.0016796810466309098	0.009380259668578358	0.14128676111369023	0.1622070698927696	0.44865237847132466	1.6898499476924491e-06
19.395074791534554	1.7365214342957173e-22	0.0014717983693322	0.00836432817141936	0.13707180746749392	0.15971828110116315	0.44381269808194446	1.6349927161694723e-06
19.49556740703473	1.0357867942989906e-22	0.0012876536729585775	0.007445142509002537	0.13281265648416962	0.1570912517370742	0.43867821636614857	1.5800535047951054e-06
19.59606002253491	6.161704271233013e-23	0.0011248073663876479	0.006615165508879189	0.12852139802366505	0.15433410122641666	0.43325114788954433	1.5251486988589885e-06
19.69655263803509	3.655708774825589e-23	0.0009810353395698357	0.0058672441716569	0.12420986003674422	0.15145524515230502	0.42753455906665927	1.4703926041176035e-06
19.79704525353527	2.163129854274881e-23	0.0008543143190649083	0.005194614914851233	0.11988955756412326	0.1484633526385604	0.421532438555251	1.4158968790879772e-06
19.89753786903545	1.2765383039786594e-23	0.0007428076834500308	0.004590904961117425	0.11557164537937047	0.14536730309574733	0.4152497574684644	1.3617699958976876e-06
19.998030484535626	7.513207268314184e-24	0.0006448517951156418	0.004050130292452219	0.11126687451013255	0.14217614262985415	0.4086925185047493	1.3081167341909244e-06
20.098523100035806	4.410188461406031e-24	0.0005589428934341667	0.0035666905842826704	0.10698555283017347	0.1388990404105914	0.4018677932677919	1.2550377120492324e-06
20.199015715535985	2.58183917904486e-24	0.0004837245836419868	0.0031353615210205454	0.1027375098721756	0.1355452452905733	0.3947837472276585	1.2026289573187028e-06
20.299508331036165	1.5074450313133065e-24	0.000417975946040372	0.002751284878379107	0.09853206596873167	0.13212404295846558	0.3874496519570756	1.1509815221517552e-06
20.400000946536345	8.77796898330042e-25	0.00036060028130507904	0.0024099567382322115	0.09437800578695348	0.12864471389867901	0.3798758844605441	1.1001811429804807e-06
20.50049356203652	5.097847725442872e-25	0.00031061449980118727	0.002107214179717904	0.09028355628107176	0.12511649241750436	0.3720739135960225	1.0503079475481197e-06
20.6009861775367	2.952704155000399e-25	0.00026713915580101055	0.0018392207662903523	0.08625636904773679	0.1215485269809071	0.36405627376666205	1.001436210043689e-06
20.70147879303688	1.7056631667914647e-25	0.00022938912138670275	0.0016024511230984145	0.08230350703084395	0.11794984209272555	0.355836526231028	9.536341548195471e-07
20.80197140853706	9.826681195904161e-26	0.00019666488953690164	0.0013936748729586209	0.0784314354869419	0.11432930192394224	0.3474292085420933	9.069638086292329e-07
20.90246402403724	5.64625803515603e-26	0.0001683444914148402	0.0012099401727855006	0.07464601708896268	0.11069557588426962	0.33884977277597994	8.614809008095075e-07
21.002956639537416	3.235600070238794e-26	0.00014387600914161913	0.0010485570660736688	0.07095251101539397	0.10705710630671529	0.33011451334904346	8.172348103510398e-07
21.103449255037596	1.8492226758359544e-26	0.00012277066230081957	0.0009070808412705057	0.06735557584432217	0.10342207839432249	0.32124048534485533	7.742685583610919e-07
21.203941870537776	1.0540563863527947e-26	0.00010459644402532886	0.0007832955609535552	0.06385927604719063	0.09979839255615536	0.31224541437960224	7.326188440224298e-07
21.304434486037955	5.992095647911125e-27	8.897228070597896e-05	0.0006751979028962668	0.06046709185575295	0.09619363923704727	0.30314759912427985	6.923161217980115e-07
21.404927101538135	3.397299927372402e-27	7.556268807967781e-05	0.0005809814315801925	0.057181932257658934	0.09261507632290632	0.2939658076741017	6.533847173229355e-07
21.50541971703831	1.9210085689690584e-27	6.407289564214214e-05	0.0004990213976517734	0.0540061508614089	0.08906960918069287	0.28471916900922767	6.158429791645484e-07
21.60591233253849	1.0833404866437451e-27	5.424441093543342e-05	0.00042786014334248313	0.05094156436005226	0.08556377336977909	0.27542706082608476	5.797034634189829e-07
21.70640494803867	6.093136470074719e-28	4.585099522524949e-05	0.0003661931740455441	0.047989473314942646	0.08210372003948459	0.2661089950352942	5.449731479474377e-07
21.80689756353885	3.4178822459061447e-28	3.8695022363754994e-05	0.0003128559401061917	0.04515068497599616	0.07869520400634336	0.256784502220871	5.116536729370778e-07
21.90739017903903	1.9121129667493947e-28	3.2604193172081075e-05	0.00026681135843880765	0.042425537853126874	0.07534357448429709	0.24747301633659619	4.797416043982477e-07
22.007882794539206	1.066866937907706e-28	2.7428578439958606e-05	0.00022713809080729578	0.039813927754685195	0.07205376842167792	0.2381937608800972	4.492287171794208e-07
22.108375410039386	5.936729019589521e-29	2.3037964575312042e-05	0.00019301958444594203	0.037315335012628834	0.06883030638070257	0.22896563773432071	4.2010229409163416e-07
22.208868025539566	3.294765085925665e-29	1.9319477016443987e-05	0.00016373387108765004	0.034928852620608304	0.06567729087837548	0.21980711980101925	3.923454377821485e-07
22.309360641039746	1.823651901438831e-29	1.6175457702438667e-05	0.00013864411232067421	0.03265321501991674	0.06259840709229764	0.2107361484730197	3.659373920794679e-07
22.409853256539925	1.0066991268976747e-29	1.3521574155406224e-05	0.0001171898724178809	0.030486827279112422	0.059596925821001075	0.20177003690303297	3.4085386964538325e-07
22.5103458720401	5.542397876991859e-30	1.1285139038863523e-05	9.887909426990083e-05	0.02842779442580729	0.0566757085761357	0.19292537992822206	3.170673829106115e-07
22.61083848754028	3.0432383411547334e-30	9.403620386372324e-06	8.328074969604724e-05	0.026473950703378518	0.053837214673179264	0.18421797140350674	2.9454757543530785e-07
22.71133110304046	1.666535209760943e-30	7.823324035038937e-06	7.00181320929221e-05	0.024622888540939917	0.05108351017835511	0.1756627295844186	2.732615510204643e-07
22.81182371854064	9.101925574015306e-31	6.498231123086562e-06	5.8762756998499256e-05	0.02287198704154237	0.04841627856212592	0.16727363108406756	2.531741980971921e-07
22.91231633404082	4.957837931322686e-31	5.388974811171288e-06	4.9228834589577e-05	0.02121843981101135	0.04583683290398881	0.1590636538102761	2.3424850713459217e-07
23.012808949540997	2.6933427920394444e-31	4.4619416482150065e-06	4.1168277286793424e-05	0.019659281967816217	0.043346129489287795	0.1510447291699238	2.1644587902965136e-07
23.113301565041176	1.459255020640257e-31	3.6884842166129417e-06	3.4366205412935755e-05	0.01819141619267111	0.0409447826363501	0.1432277037097444	1.9972642267109885e-07
23.213794180541356	7.885169269511073e-32	3.044232852300599e-06	2.8636914142103016e-05	0.016811637694963064	0.03863308059137964	0.1356223102478331	1.8404924010017198e-07
23.314286796041536	4.2494341597472153e-32	2.508495334285765e-06	2.382026570115375e-05	0.015516657991375707	0.0364110023291303	0.128237148439436	1.6937269792176765e-07
23.414779411541716	2.283975538559382e-32	2.063734475643564e-06	1.977847185989242e-05	0.014303127410041458	0.03427823509935575	0.12107967461558154	1.5565468384685842e-07
23.515272027041892	1.2243118454908581e-32	1.6951145197507955e-06	1.6393233099145072e-05	0.013167656251027351	0.032234192562287795	0.1141562006349672	1.4285284746876316e-07
23.61576464254207	6.5453505952927e-33	1.3901081495903966e-06	1.3563202410446857e-05	0.012106834550788443	0.030278033360833796	0.10747190139928225	1.3092482458976137e-07
23.71625725804225	3.4899084653667994e-33	1.1381567582846586e-06	1.120174339919331e-05	0.011117250414271073	0.02840867998269422	0.1010308306007042	1.198284446187055e-07
23.81674987354243	1.8558181507777722e-33	9.30377402064142e-07	9.234954183776063e-06	0.010195506893496367	0.02662483777206274	0.09483594419833827	1.0952192075307041e-07
23.91724248904261	9.842310443155893e-34	7.593105688652457e-07	7.599930462419339e-06	0.00933823740561119	0.02492501395787305	0.08888913105840365	9.996402283900557e-08
24.017735104542787	5.2059376229133545e-34	6.187035438420807e-07	6.243243019689416e-06	0.008542119696477373	0.02330753657356742	0.08319125014133107	9.111423296931131e-08
24.118227720042967	2.7462566432455158e-34	5.033247466590396e-07	5.1196068346369816e-06	0.007803888367826848	0.021770573151966652	0.07774217357778383	8.293288403109628e-08
24.218720335543146	1.4448525887494366e-34	4.088049498918167e-07	4.190720806530881e-06	0.007120345996800457	0.020312149087897035	0.0725408349449612	7.538128155165431e-08
24.319212951043326	7.58134429438888e-35	3.3150177425333993e-07	3.424258911516688e-06	0.006488372886288588	0.018930165570655112	0.06758528203418562	6.842180931250972e-08
24.419705566543506	3.967428957759939e-35	2.683842907358347e-07	2.7929953282233962e-06	0.005904935492901094	0.017622416998058645	0.06287273339044791	6.201801930760323e-08
24.520198182043682	2.070676989462934e-35	2.169349516689678e-07	2.2740477103110612e-06	0.005367093586618296	0.016386607793623595	0.05839963790380072	5.6134706712316544e-08
24.620690797543862	1.0778437691593946e-35	1.7506642213671597e-07	1.8482243307018995e-06	0.004872006202240046	0.015220368558224572	0.05416173674070693	5.073797060580949e-08
24.72118341304404	5.5955081560135686e-36	1.4105119294782753e-07	1.4994622703071519e-06	0.004416936447691345	0.014121271497340653	0.05015412692000517	4.579526125045632e-08
24.82167602854422	2.8971001610672853e-36	1.1346213457663623e-07	1.2143451705757697e-06	0.003999255238105458	0.013086845074568098	0.04637132586227605	4.127541477961165e-08
24.9221686440444	1.4959867499725925e-36	9.112239335307137e-08	9.816903134390608e-07	0.003616444027446351	0.012114587851418817	0.042807336272294466	3.714867617929493e-08
25.022661259544577	7.704283283131995e-37	7.306324839584377e-08	7.921959352688359e-07	0.0032660966113119702	0.011201981482440075	0.0394557107510418	3.338671147145207e-08
25.123153875044757	3.957099758969965e-37	5.848873668723442e-08	6.381407257952637e-07	0.0029459200755482156	0.010346502843325393	0.03630961557554349	2.996261001717406e-08
25.223646490544937	2.027038579026761e-37	4.6746018833587755e-08	5.131284121480183e-07	0.002653734965472967	0.00954563527788216	0.03336189313068441	2.6850877858586027e-08
25.324139106045116	1.0355886673836408e-37	3.730060427198367e-08	4.1187118673286906e-07	0.0023874747499357876	0.008796878957429137	0.03060512252620249	2.4027423009065112e-08
25.424631721545296	5.276583604143706e-38	2.971568074938702e-08	3.300065105814822e-07	0.0021451846532006442	0.008097760353381604	0.0280316779834063	2.1469533584041565e-08
25.525124337045472	2.68138155521927e-38	2.363490242407451e-08	2.63942516556304e-07	0.0019250199258133282	0.007445840830410529	0.025633784628911742	1.9155849639900094e-08
25.625616952545652	1.358953733449041e-38	1.8768086529341588e-08	2.1072785502232502e-07	0.0017252436232807707	0.006838724373614709	0.02340357138603484	1.7066329557452408e-08
25.726109568045832	6.868959949493665e-39	1.4879350584973139e-08	1.6794237406163937e-07	0.00154422395862203	0.006274064468607678	0.021333120707643587	1.5182211770089342e-08
25.82660218354601	3.4627214462992337e-39	1.177729358481372e-08	1.3360551271750521e-07	0.001380431291723933	0.005749570158286652	0.019414514946535108	1.3485972595996119e-08
25.92709479904619	1.7409423454462934e-39	9.306884485305034e-09	1.0609971469657833e-07	0.001232434815019508	0.005263011304321545	0.0176398792101423	1.1961280889650105e-08
26.027587414546367	8.729542437004358e-40	7.342774721585954e-09	8.410654681395975e-08	0.00109889899137062	0.004812223085083008	0.016001420594999215	1.0592950181066388e-08
26.128080030046547	4.365548643753777e-40	5.783795109515211e-09	6.655353636417195e-08	0.0009785797962406913	0.004395109764833586	0.014491463742423126	9.36688892272364e-09
26.228572645546727	2.1773409597959856e-40	4.548436960405411e-09	5.257002937723118e-08	0.0008703208123470988	0.004009647771552967	0.013102482699889053	8.270049414526105e-09
26.329065261046907	1.0830644795250615e-40	3.5711477108790746e-09	4.145062188981453e-08	0.0007730492210384446	0.0036538881227785504	0.011827129112238755	7.290375927210961e-09
26.429557876547086	5.373069308475308e-41	2.799300846678676e-09	3.262493311260779e-08	0.0006857717306979219	0.003325958240343792	0.010658256802932392	6.416752494894473e-09
26.530050492047263	2.6584642964601307e-41	2.19072188167857e-09	2.5632676555275064e-08	0.0006075704785727727	0.0030240631959170495	0.009588942837828442	5.638950798504159e-09
26.630543107547442	1.3118358071193676e-41	1.7116721928722711e-09	2.0103146295657825e-08	0.0005375989386091103	0.0027464864298156165	0.008612505192363415	4.9475785141279036e-09
26.731035723047622	6.456072361685157e-42	1.3352094985208396e-09	1.5738373840153837e-08	0.0004750778641636829	0.002491589985727494	0.007722517167452981	4.334028454225699e-09
26.831528338547802	3.16881990520146e-42	1.0398567562575067e-09	1.2299329295951977e-08	0.00041929129089673055	0.0022578143037518847	0.006912818719971556	3.790428785526925e-09
26.93202095404798	1.551197103096163e-42	8.085235259081003e-10	9.594641445044961e-09	0.00036958262174592956	0.002043677613605704	0.00617752489037298	3.309594565545362e-09
27.032513569548158	7.573151974109925e-43	6.2763427788326e-10	7.471397079022576e-09	0.00032535081265836006	0.0018477749689734012	0.005511031523004945	2.884980800195273e-09
27.133006185048337	3.687454063126509e-43	4.864243452473715e-10	5.80765266874563e-09	0.0002860466747295657	0.001668776962838067	0.004908018484135185	2.510637188147006e-09
27.233498800548517	1.7906752249314737e-43	3.763729328198906e-10	4.506352912435527e-09	0.0002511693055759467	0.0015054281622592755	0.004363450588837201	2.181164683415505e-09
27.333991416048697	8.672559550977738e-44	2.907473151125828e-10	3.4904025203340746e-09	0.00022026266015517744	0.0013565452994922502	0.003872576450927539	1.891673976298121e-09
27.434484031548877	4.1890738425102185e-44	2.242369623317586e-10	2.698681147342815e-09	0.0001929122688522419	0.0012210152546080232	0.0034309254703632336	1.6377459641837586e-09
27.534976647049053	2.0180364243218518e-44	1.7266027496631864e-10	2.082827892342917e-09	0.00016874210846595767	0.0010977928629075512	0.0030343031701701483	1.4153942579245999e-09
27.635469262549233	9.695724017119225e-45	1.3273071530761626e-10	1.6046523000576952e-09	0.00014741162976012622	0.000985898578454911	0.002678785090372522	1.2210297463440031e-09
27.735961878049412	4.6459202324319816e-45	1.0186945731405217e-10	1.2340542419561671e-09	0.00012861294347997628	0.0008844160230148118	0.002360709439822546	1.0514272209776115e-09
27.836454493549592	2.220258351807809e-45	7.805661672577457e-11	9.47356204341391e-10	0.00011206816517166634	0.0007924894475939121	0.0020766686985704825	9.036940451965265e-10
27.936947109049772	1.0582189524355183e-45	5.971301231255666e-11	7.259690507826586e-10	9.752691777220758e-05	0.0007093211316790287	0.0018235003537684597	7.752408363367767e-10
28.037439724549948	5.030229709174915e-46	4.560585242785464e-11	5.553268312130751e-10	8.476398974966936e-05	0.0006341687431598795	0.0015982769413302217	6.637541162142886e-10
28.137932340050128	2.384736285985716e-46	3.4774905177670234e-11	4.2403817487499357e-10	7.357714555856504e-05	0.000566342679839974	0.0013982955539403276	5.671708742947081e-10
28.238424955550308	1.1275431257206437e-46	2.64729904664307e-11	3.2321164827557205e-10	6.378508432167525e-05	0.0005052034113941823	0.0012210669637744657	4.836549786702886e-10
28.338917571050487	5.316994642316341e-47	2.0120238808374324e-11	2.4592053764996136e-10	5.522554194556425e-05	0.0004501588386407734	0.001064304495673709	4.1157536269475596e-10
28.439410186550667	2.500573033520449e-47	1.5267065389679146e-11	1.8677912800488906e-10	4.775353131079303e-05	0.00040066168507280146	0.0009259127737326449	3.49485909508318e-10
28.539902802050843	1.1728787654579464e-47	1.1565637336730106e-11	1.4160794997274916e-10	4.123971473726106e-05	0.00035620693374952515	0.0008039764514925487	2.961069525628029e-10
28.640395417551023	5.486646291719517e-48	8.747336188719146e-12	1.0716986311307166e-10	3.5568902598321844e-05	0.0003163293208923447	0.0006967490233482508	2.503083074983368e-10
28.740888033051203	2.5597706942299985e-48	6.605049840402444e-12	8.096241695080706e-11	3.063867173261819e-05	0.00028060089586870863	0.0006026418025232071	2.110937491613689e-10
28.841380648551382	1.1910648866470521e-48	4.9792392431413646e-12	6.105482649230137e-11	2.6358097168610947e-05	0.0002486286556868995	0.0005202131391676927	1.7758684704975029e-10
28.941873264051562	5.527261856351509e-49	3.747557819622216e-12	4.5960239848181414e-11	2.264659062267609e-05	0.00022005226066846705	0.0004481579408849726	1.4901807288270616e-10
29.04236587955174	2.5581435892896486e-49	2.8159141685080158e-12	3.4535863545247475e-11	1.9432839247040006e-05	0.00019454183661541386	0.00038529754738224125	1.2471309519509707e-10
29.142858495051918	1.1808100895732836e-49	2.1124213489542853e-12	2.590503009838251e-11	1.6653838178981345e-05	0.00017179586754699857	0.0003305700010251574	1.0408217771294122e-10
29.243351110552098	5.435949987151702e-50	1.5821233212420793e-12	1.9396511620917567e-11	1.4254010568528197e-05	0.0001515391819458394	0.00028302074590638303	8.661060068423987e-11
29.343843726052278	2.4958076351403325e-50	1.1829981438893356e-12	1.4497359514158701e-11	1.2184408929886957e-05	0.00013352103442333977	0.00024179377963595754	7.185002719328737e-11
29.444336341552457	1.142844190824742e-50	8.831269049380808e-13	1.0816330156068287e-11	1.0401991864304874e-05	0.00011751328378802362	0.00020612327444197357	5.941073969591684e-11
29.544828957052633	5.219191123406925e-51	6.581957201490241e-13	8.055578044789488e-12	8.868970431927825e-06	0.00010330866767384313	0.00017532567733840026	4.895467548745669e-11
29.645321572552813	2.377166689112862e-51	4.897193761621565e-13	5.988792036152896e-12	7.552218701096594e-06	9.071917315507903e-05	0.00014879229305269655	4.01891934754303e-11
29.745814188052993	1.0798323415026234e-51	3.638200851696638e-13	4.444342326106737e-12	6.422743269722905e-06	7.957450213563469e-05	0.00012598234809624385	3.286150841251647e-11
29.846306803553173	4.892077009469185e-52	2.698397061351443e-13	3.29231607352471e-12	5.4552068298373225e-06	6.972062974842039e-05	0.00010641652977075196	2.6753732590381008e-11
29.946799419053352	2.2103981008117473e-52	1.9978463328129692e-13	2.4345645261389807e-12	4.627501128672659e-06	6.1018453529982284e-05	8.967099000064478e-05	2.1678468847259663e-11
30.04729203455353	9.960656699682355e-53	1.4771517342637708e-13	1.7970774939640572e-12	3.920364963873157e-06	5.3342530741050784e-05	7.537180062224403e-05	1.747490256601977e-11
30.14778465005371	4.476573350986258e-53	1.0902390101819037e-13	1.3241526959641037e-12	3.317043133303013e-06	4.6579900879745174e-05	6.318984410229734e-05	1.4005344089252209e-11
30.248277265553888	2.006520945067633e-53	8.032463583163008e-14	9.739464549446317e-13	2.8029825386661263e-06	4.062899017511299e-05	5.283612154827065e-05	1.1152176627311712e-11
30.348769881054068	8.969783266282843e-54	5.906386491005833e-14	7.150852853424578e-13	2.3655619144165797e-06	3.5398594648897006e-05	4.405745827080577e-05	8.815168262635295e-12
30.449262496554248	3.9990833968223627e-54	4.340972026284362e-14	5.240905754203621e-13	1.9938519173389835e-06	3.080693818738792e-05	3.663258600546947e-05	6.90911003250987e-12
30.549755112054424	1.7781943748933044e-54	3.1807889655510735e-14	3.834251593448798e-13	1.6784025661975928e-06	2.6780801967510095e-05	3.0368580154414e-05	5.361745295911197e-12
30.650247727554603	7.885663898270212e-55	2.325917236589703e-14	2.8001455848905977e-13	1.4110552638323284e-06	2.325472152669121e-05	2.509763001552943e-05	4.111958640286858e-12
30.750740343054783	3.487687403861173e-55	1.7041923427996153e-14	2.0412977879643522e-13	1.1847768651664857e-06	2.017024774957605e-05	2.0674119887096102e-05	3.1081954639093383e-12
30.851232958554963	1.5384277411073548e-55	1.2434497875801753e-14	1.4854494127230042e-13	9.93513473203539e-07	1.7475268061477456e-05	1.6971999118084253e-05	2.307086063980578e-12
